investor_id,total_amount,avg_amount,tx_count,sip_count,age_group,income,gender,state,city_tier,sip_ratio,investor_segment
INV003827,10093,10093.0,1,1,26-35,12.1,Male,Tamil Nadu,T30,1.0,Conservative
INV003828,1006033,100603.3,10,7,18-25,7.6,Male,Karnataka,T30,0.7,Aggressive
INV003829,456361,38030.083333333336,12,10,36-45,55.6,Male,Punjab,B30,0.8333333333333334,Balanced
INV003830,986735,98673.5,10,6,26-35,17.6,Male,Punjab,B30,0.6,Balanced
INV003831,3340,3340.0,1,1,56+,21.2,Male,Rajasthan,T30,1.0,Conservative
INV003832,420804,52600.5,8,4,46-55,34.4,Male,Karnataka,B30,0.5,Balanced
INV003833,456418,76069.66666666667,6,4,26-35,11.7,Male,Delhi,T30,0.6666666666666666,Balanced
INV003834,244277,40712.833333333336,6,4,36-45,25.1,Male,Madhya Pradesh,B30,0.6666666666666666,Balanced
INV003835,511145,73020.71428571429,7,4,36-45,58.3,Female,Delhi,T30,0.5714285714285714,Aggressive
INV003836,636966,90995.14285714286,7,5,36-45,12.4,Male,Karnataka,T30,0.7142857142857143,Balanced
INV003837,334381,167190.5,2,1,26-35,15.2,Female,Punjab,B30,0.5,Balanced
INV003838,974791,324930.3333333333,3,0,18-25,5.1,Female,Gujarat,T30,0.0,Aggressive
INV003839,9224,4612.0,2,2,26-35,11.5,Female,Gujarat,T30,1.0,Conservative
INV003840,60360,20120.0,3,3,36-45,54.6,Male,Rajasthan,T30,1.0,Balanced
INV003841,503535,251767.5,2,0,26-35,15.7,Male,Karnataka,B30,0.0,Aggressive
INV003842,720456,240152.0,3,1,36-45,34.3,Male,Maharashtra,T30,0.3333333333333333,Aggressive
INV003843,25121,25121.0,1,0,56+,31.8,Male,Punjab,B30,0.0,Balanced
INV003844,1195166,108651.45454545454,11,7,26-35,15.9,Female,Maharashtra,B30,0.6363636363636364,Balanced
INV003845,267787,66946.75,4,3,26-35,10.1,Female,Gujarat,T30,0.75,Balanced
INV003846,737601,92200.125,8,5,46-55,44.2,Female,Uttar Pradesh,B30,0.625,Balanced
INV003847,728655,60721.25,12,8,26-35,19.7,Male,Telangana,T30,0.6666666666666666,Balanced
INV003848,1278238,142026.44444444444,9,4,26-35,24.0,Male,Telangana,T30,0.4444444444444444,Aggressive
INV003849,857519,107189.875,8,6,26-35,7.6,Male,Karnataka,B30,0.75,Balanced
INV003850,43811,43811.0,1,1,56+,73.1,Female,Tamil Nadu,T30,1.0,Conservative
INV003851,1061210,96473.63636363637,11,7,46-55,60.6,Male,Karnataka,T30,0.6363636363636364,Balanced
INV003852,91972,30657.333333333332,3,2,56+,12.2,Male,Maharashtra,T30,0.6666666666666666,Conservative
INV003853,1125858,125095.33333333333,9,5,26-35,16.1,Male,Tamil Nadu,B30,0.5555555555555556,Balanced
INV003854,187297,37459.4,5,3,26-35,16.5,Male,Maharashtra,T30,0.6,Balanced
INV003855,439652,73275.33333333333,6,3,56+,58.1,Male,Haryana,B30,0.5,Balanced
INV003856,200046,40009.2,5,4,36-45,46.7,Male,Madhya Pradesh,T30,0.8,Balanced
INV003857,2161038,308719.71428571426,7,1,18-25,3.8,Male,Madhya Pradesh,T30,0.14285714285714285,Aggressive
INV003858,407811,81562.2,5,4,36-45,21.6,Male,Rajasthan,T30,0.8,Balanced
INV003859,526947,105389.4,5,3,36-45,28.5,Male,Karnataka,T30,0.6,Aggressive
INV003860,1430848,130077.09090909091,11,6,26-35,20.4,Male,Punjab,T30,0.5454545454545454,Aggressive
INV003861,128960,128960.0,1,0,26-35,13.8,Female,Punjab,T30,0.0,Aggressive
INV003862,412044,45782.666666666664,9,7,26-35,17.0,Male,Madhya Pradesh,T30,0.7777777777777778,Conservative
INV003863,6928,3464.0,2,2,36-45,13.9,Male,Gujarat,T30,1.0,Conservative
INV003864,527430,131857.5,4,3,36-45,49.8,Female,Gujarat,T30,0.75,Balanced
INV003865,633518,63351.8,10,7,18-25,3.3,Female,Gujarat,T30,0.7,Balanced
INV003866,203152,101576.0,2,1,46-55,92.0,Female,Rajasthan,B30,0.5,Balanced
INV003867,504587,126146.75,4,2,18-25,4.4,Male,Punjab,B30,0.5,Balanced
INV003868,341572,37952.444444444445,9,6,36-45,25.8,Male,Gujarat,T30,0.6666666666666666,Balanced
INV003869,278638,55727.6,5,4,18-25,5.0,Male,Maharashtra,T30,0.8,Balanced
INV003870,917476,183495.2,5,0,26-35,15.0,Male,West Bengal,T30,0.0,Aggressive
INV003871,687469,171867.25,4,1,18-25,7.6,Male,Uttar Pradesh,B30,0.25,Aggressive
INV003872,1036120,94192.72727272728,11,9,26-35,20.1,Male,Uttar Pradesh,B30,0.8181818181818182,Balanced
INV003873,354071,88517.75,4,3,36-45,37.2,Female,Telangana,T30,0.75,Balanced
INV003874,1321969,146885.44444444444,9,5,26-35,16.5,Female,Punjab,B30,0.5555555555555556,Balanced
INV003875,1064,1064.0,1,1,26-35,10.1,Male,Maharashtra,B30,1.0,Conservative
INV003876,1175061,117506.1,10,6,18-25,5.6,Male,Rajasthan,B30,0.6,Aggressive
INV003877,663193,110532.16666666667,6,4,36-45,25.4,Female,Rajasthan,B30,0.6666666666666666,Aggressive
INV003878,50637,10127.4,5,5,56+,27.9,Male,Haryana,T30,1.0,Conservative
INV003879,61493,30746.5,2,2,26-35,13.6,Male,West Bengal,T30,1.0,Conservative
INV003880,52016,6502.0,8,8,26-35,9.6,Male,Gujarat,T30,1.0,Conservative
INV003881,2997,2997.0,1,1,36-45,23.0,Female,Gujarat,T30,1.0,Conservative
INV003882,737000,105285.71428571429,7,4,36-45,51.6,Male,Maharashtra,B30,0.5714285714285714,Aggressive
INV003883,1010259,126282.375,8,5,26-35,6.7,Male,West Bengal,T30,0.625,Balanced
INV003884,145853,29170.6,5,4,18-25,6.6,Male,Rajasthan,B30,0.8,Balanced
INV003885,211884,30269.14285714286,7,6,36-45,52.3,Male,West Bengal,T30,0.8571428571428571,Balanced
INV003886,1915,1915.0,1,1,26-35,19.7,Male,Punjab,T30,1.0,Conservative
INV003887,1306852,163356.5,8,3,56+,54.1,Female,Rajasthan,B30,0.375,Balanced
INV003888,1404708,140470.8,10,5,56+,8.6,Female,Telangana,T30,0.5,Balanced
INV003889,1138734,284683.5,4,1,46-55,42.6,Male,Rajasthan,B30,0.25,Aggressive
INV003890,810017,405008.5,2,0,26-35,18.8,Male,Madhya Pradesh,B30,0.0,Aggressive
INV003891,572170,114434.0,5,4,26-35,21.8,Male,Telangana,T30,0.8,Balanced
INV003892,566340,47195.0,12,10,46-55,24.4,Male,Punjab,B30,0.8333333333333334,Conservative
INV003893,353775,117925.0,3,2,46-55,78.5,Male,Karnataka,T30,0.6666666666666666,Balanced
INV003894,1431061,159006.77777777778,9,2,26-35,14.9,Male,Tamil Nadu,B30,0.2222222222222222,Aggressive
INV003895,210801,105400.5,2,1,26-35,14.2,Male,Maharashtra,B30,0.5,Balanced
INV003896,630552,78819.0,8,6,56+,14.3,Female,Haryana,B30,0.75,Conservative
INV003897,83553,13925.5,6,6,26-35,24.0,Male,Tamil Nadu,B30,1.0,Balanced
INV003898,790554,197638.5,4,2,26-35,6.2,Male,Madhya Pradesh,T30,0.5,Balanced
INV003899,1218551,135394.55555555556,9,5,36-45,21.3,Female,Haryana,T30,0.5555555555555556,Aggressive
INV003900,84971,28323.666666666668,3,2,36-45,27.7,Male,Gujarat,T30,0.6666666666666666,Balanced
INV003901,1575680,157568.0,10,5,46-55,45.4,Male,Delhi,T30,0.5,Balanced
INV003902,1375351,137535.1,10,5,26-35,23.1,Male,Karnataka,B30,0.5,Aggressive
INV003903,1379099,125372.63636363637,11,8,18-25,6.6,Female,Karnataka,B30,0.7272727272727273,Balanced
INV003904,385839,77167.8,5,3,46-55,67.6,Male,Karnataka,T30,0.6,Balanced
INV003905,70428,10061.142857142857,7,7,26-35,24.3,Male,Maharashtra,T30,1.0,Balanced
INV003906,352933,32084.81818181818,11,10,36-45,39.7,Male,Haryana,B30,0.9090909090909091,Balanced
INV003907,680403,85050.375,8,5,46-55,62.6,Male,Gujarat,T30,0.625,Balanced
INV003908,1867760,207528.88888888888,9,4,26-35,13.8,Female,Tamil Nadu,B30,0.4444444444444444,Balanced
INV003909,1562872,195359.0,8,3,46-55,29.1,Male,Haryana,T30,0.375,Balanced
INV003910,846416,105802.0,8,4,26-35,8.8,Male,Maharashtra,T30,0.5,Balanced
INV003911,640165,80020.625,8,5,36-45,21.5,Male,Telangana,T30,0.625,Aggressive
INV003912,819109,91012.11111111111,9,6,26-35,8.5,Male,West Bengal,T30,0.6666666666666666,Balanced
INV003913,52158,6519.75,8,8,36-45,51.7,Male,Telangana,T30,1.0,Conservative
INV003914,103679,51839.5,2,1,26-35,8.9,Male,Karnataka,T30,0.5,Balanced
INV003915,472905,236452.5,2,1,26-35,19.7,Female,Delhi,T30,0.5,Balanced
INV003916,1360318,136031.8,10,6,26-35,23.6,Male,Karnataka,B30,0.6,Aggressive
INV003917,5765,2882.5,2,2,26-35,16.0,Male,Haryana,B30,1.0,Conservative
INV003918,2255681,187973.41666666666,12,5,56+,51.2,Male,Madhya Pradesh,T30,0.4166666666666667,Balanced
INV003919,310861,77715.25,4,2,18-25,3.4,Male,Uttar Pradesh,T30,0.5,Balanced
INV003920,1319862,109988.5,12,8,26-35,20.3,Male,Punjab,T30,0.6666666666666666,Aggressive
INV003921,3225,1612.5,2,2,46-55,87.4,Male,Madhya Pradesh,B30,1.0,Conservative
INV003922,1016464,338821.3333333333,3,0,56+,59.9,Male,Tamil Nadu,T30,0.0,Aggressive
INV003923,405790,202895.0,2,1,26-35,6.7,Female,Delhi,T30,0.5,Balanced
INV003924,53873,26936.5,2,2,26-35,20.1,Male,Telangana,T30,1.0,Balanced
INV003925,440551,62935.857142857145,7,5,26-35,14.2,Female,Punjab,B30,0.7142857142857143,Balanced
INV003926,1252558,156569.75,8,4,46-55,92.8,Male,West Bengal,T30,0.5,Balanced
INV003927,189761,94880.5,2,1,36-45,15.3,Female,Haryana,T30,0.5,Balanced
INV003928,425522,85104.4,5,4,36-45,22.8,Male,Rajasthan,T30,0.8,Balanced
INV003929,546945,182315.0,3,0,56+,28.0,Male,Uttar Pradesh,B30,0.0,Aggressive
INV003930,406317,406317.0,1,0,36-45,16.2,Male,Tamil Nadu,T30,0.0,Aggressive
INV003931,743504,148700.8,5,2,26-35,17.7,Male,Madhya Pradesh,T30,0.4,Balanced
INV003932,40445,10111.25,4,4,26-35,15.7,Male,Karnataka,B30,1.0,Conservative
INV003933,8972,8972.0,1,1,18-25,3.0,Female,Tamil Nadu,B30,1.0,Conservative
INV003934,664589,166147.25,4,2,26-35,24.1,Male,Delhi,T30,0.5,Aggressive
INV003935,401779,200889.5,2,1,26-35,7.6,Male,Rajasthan,B30,0.5,Balanced
INV003936,1946104,162175.33333333334,12,6,36-45,19.8,Male,Punjab,T30,0.5,Balanced
INV003937,931665,186333.0,5,3,56+,31.8,Male,Maharashtra,B30,0.6,Balanced
INV003938,1006945,91540.45454545454,11,7,36-45,15.3,Female,Delhi,T30,0.6363636363636364,Balanced
INV003939,17178,8589.0,2,2,36-45,58.1,Female,Madhya Pradesh,B30,1.0,Conservative
INV003940,1321595,110132.91666666667,12,7,36-45,21.6,Male,West Bengal,T30,0.5833333333333334,Aggressive
INV003941,371895,92973.75,4,3,26-35,8.0,Male,Rajasthan,B30,0.75,Balanced
INV003942,732422,91552.75,8,5,26-35,23.3,Female,Haryana,B30,0.625,Aggressive
INV003943,394148,35831.63636363636,11,9,46-55,46.2,Male,Telangana,T30,0.8181818181818182,Conservative
INV003944,97814,48907.0,2,1,26-35,17.5,Male,Maharashtra,T30,0.5,Balanced
INV003945,1094470,99497.27272727272,11,7,46-55,48.3,Female,Gujarat,T30,0.6363636363636364,Balanced
INV003946,814585,90509.44444444444,9,7,26-35,9.2,Female,Karnataka,B30,0.7777777777777778,Balanced
INV003947,781074,111582.0,7,4,26-35,12.9,Male,Delhi,T30,0.5714285714285714,Balanced
INV003948,637358,70817.55555555556,9,7,18-25,7.5,Female,Madhya Pradesh,T30,0.7777777777777778,Balanced
INV003949,477806,95561.2,5,4,56+,54.8,Male,Madhya Pradesh,B30,0.8,Balanced
INV003950,379239,75847.8,5,3,26-35,11.1,Male,Madhya Pradesh,B30,0.6,Balanced
INV003951,1176864,130762.66666666667,9,5,18-25,7.8,Male,Uttar Pradesh,T30,0.5555555555555556,Aggressive
INV003952,449116,49901.77777777778,9,7,36-45,48.8,Male,Tamil Nadu,T30,0.7777777777777778,Balanced
INV003953,142737,47579.0,3,2,36-45,17.4,Male,Maharashtra,T30,0.6666666666666666,Balanced
INV003954,167457,33491.4,5,4,26-35,7.1,Male,Rajasthan,B30,0.8,Conservative
INV003955,13434,2686.8,5,5,26-35,8.9,Female,Gujarat,T30,1.0,Conservative
INV003956,714188,142837.6,5,3,36-45,32.3,Male,Punjab,B30,0.6,Aggressive
INV003957,1721306,156482.36363636365,11,4,36-45,30.9,Male,Delhi,T30,0.36363636363636365,Aggressive
INV003958,1271693,105974.41666666667,12,6,18-25,6.6,Male,Haryana,B30,0.5,Aggressive
INV003959,326111,163055.5,2,1,46-55,81.1,Male,Haryana,T30,0.5,Balanced
INV003960,527797,87966.16666666667,6,4,26-35,18.6,Female,West Bengal,T30,0.6666666666666666,Balanced
INV003961,1355938,123267.09090909091,11,4,46-55,39.6,Male,Rajasthan,B30,0.36363636363636365,Balanced
INV003962,819322,74483.81818181818,11,8,26-35,20.4,Male,Haryana,T30,0.7272727272727273,Balanced
INV003963,17696,4424.0,4,4,26-35,18.1,Male,Tamil Nadu,T30,1.0,Conservative
INV003964,880434,73369.5,12,10,26-35,16.7,Male,Punjab,T30,0.8333333333333334,Balanced
INV003965,7547,7547.0,1,1,56+,28.3,Male,Uttar Pradesh,T30,1.0,Conservative
INV003966,558692,139673.0,4,2,46-55,79.6,Male,Uttar Pradesh,B30,0.5,Balanced
INV003967,812947,116135.28571428571,7,3,46-55,79.9,Male,Tamil Nadu,B30,0.42857142857142855,Balanced
INV003968,1192347,119234.7,10,6,46-55,58.7,Female,Maharashtra,T30,0.6,Balanced
INV003969,9624,4812.0,2,2,46-55,76.3,Male,Karnataka,T30,1.0,Conservative
INV003970,1408523,140852.3,10,4,18-25,4.1,Male,Telangana,T30,0.4,Balanced
INV003971,31623,7905.75,4,4,26-35,14.1,Male,Haryana,T30,1.0,Conservative
INV003972,1000401,111155.66666666667,9,6,26-35,10.2,Male,Uttar Pradesh,B30,0.6666666666666666,Balanced
INV003973,1124006,124889.55555555556,9,5,26-35,11.4,Male,Rajasthan,T30,0.5555555555555556,Balanced
INV003974,1118434,93202.83333333333,12,5,46-55,73.6,Male,Maharashtra,B30,0.4166666666666667,Balanced
INV003975,1048728,95338.90909090909,11,8,36-45,26.2,Male,Gujarat,T30,0.7272727272727273,Balanced
INV003976,116716,23343.2,5,3,46-55,18.9,Male,Telangana,T30,0.6,Conservative
INV003977,952898,119112.25,8,5,46-55,77.8,Male,Rajasthan,B30,0.625,Balanced
INV003978,787646,78764.6,10,8,26-35,6.2,Female,Telangana,T30,0.8,Balanced
INV003979,881940,73495.0,12,8,36-45,44.4,Male,Madhya Pradesh,T30,0.6666666666666666,Aggressive
INV003980,156943,39235.75,4,2,26-35,7.1,Male,West Bengal,T30,0.5,Balanced
INV003981,690352,69035.2,10,7,46-55,46.7,Male,Haryana,B30,0.7,Balanced
INV003982,1191664,170237.7142857143,7,2,36-45,34.4,Female,Tamil Nadu,B30,0.2857142857142857,Aggressive
INV003983,974186,243546.5,4,0,26-35,22.3,Female,Haryana,B30,0.0,Aggressive
INV003984,70321,23440.333333333332,3,3,56+,30.1,Female,Uttar Pradesh,B30,1.0,Conservative
INV003985,153206,21886.571428571428,7,6,18-25,4.3,Male,Tamil Nadu,B30,0.8571428571428571,Conservative
INV003986,896839,128119.85714285714,7,4,36-45,44.2,Male,Telangana,T30,0.5714285714285714,Aggressive
INV003987,558937,62104.11111111111,9,5,26-35,24.1,Female,Tamil Nadu,B30,0.5555555555555556,Aggressive
INV003988,244804,122402.0,2,1,26-35,19.1,Male,Punjab,B30,0.5,Balanced
INV003989,1482555,164728.33333333334,9,4,26-35,24.6,Male,Maharashtra,B30,0.4444444444444444,Aggressive
INV003990,252542,84180.66666666667,3,1,18-25,5.3,Male,Gujarat,T30,0.3333333333333333,Aggressive
INV003991,9861,4930.5,2,2,26-35,20.9,Female,Tamil Nadu,T30,1.0,Conservative
INV003992,205921,34320.166666666664,6,4,46-55,86.8,Female,Madhya Pradesh,B30,0.6666666666666666,Balanced
INV003993,190848,38169.6,5,3,46-55,32.2,Male,Tamil Nadu,T30,0.6,Balanced
INV003994,40466,40466.0,1,1,18-25,4.5,Male,Punjab,B30,1.0,Conservative
INV003995,1088542,181423.66666666666,6,4,36-45,33.8,Female,Uttar Pradesh,B30,0.6666666666666666,Aggressive
INV003996,724424,80491.55555555556,9,6,36-45,39.8,Female,Karnataka,T30,0.6666666666666666,Aggressive
INV003997,883260,110407.5,8,5,36-45,48.3,Male,Telangana,T30,0.625,Aggressive
INV003998,350514,87628.5,4,3,26-35,12.5,Male,Telangana,T30,0.75,Balanced
INV003999,231704,115852.0,2,1,26-35,21.2,Female,Haryana,B30,0.5,Aggressive
INV004000,25217,25217.0,1,1,26-35,12.3,Male,Gujarat,T30,1.0,Conservative
INV004001,658564,65856.4,10,8,56+,52.7,Female,Delhi,T30,0.8,Balanced
INV004002,781596,195399.0,4,1,56+,33.1,Male,Madhya Pradesh,B30,0.25,Aggressive
INV004003,1253306,139256.22222222222,9,4,26-35,9.5,Male,West Bengal,T30,0.4444444444444444,Balanced
INV004004,752428,62702.333333333336,12,10,18-25,3.1,Male,Delhi,T30,0.8333333333333334,Balanced
INV004005,1371191,124653.72727272728,11,7,26-35,11.0,Male,West Bengal,T30,0.6363636363636364,Balanced
INV004006,947553,94755.3,10,5,56+,59.1,Male,Tamil Nadu,B30,0.5,Balanced
INV004007,504038,56004.22222222222,9,7,18-25,4.5,Female,Delhi,T30,0.7777777777777778,Balanced
INV004008,437026,109256.5,4,3,46-55,17.2,Male,Maharashtra,B30,0.75,Conservative
INV004009,814468,81446.8,10,8,18-25,5.6,Male,Gujarat,T30,0.8,Balanced
INV004010,279418,279418.0,1,0,36-45,37.1,Male,Telangana,T30,0.0,Aggressive
INV004011,1150886,164412.2857142857,7,4,18-25,5.0,Female,Punjab,B30,0.5714285714285714,Aggressive
INV004012,10321,2064.2,5,5,46-55,82.3,Male,Delhi,T30,1.0,Conservative
INV004013,289965,289965.0,1,0,18-25,7.6,Male,Gujarat,T30,0.0,Aggressive
INV004014,610127,55466.09090909091,11,9,56+,27.2,Female,Telangana,T30,0.8181818181818182,Balanced
INV004015,1681983,152907.54545454544,11,6,18-25,7.6,Female,Maharashtra,T30,0.5454545454545454,Aggressive
INV004016,483221,96644.2,5,3,36-45,21.0,Male,Delhi,T30,0.6,Aggressive
INV004017,1125221,102292.81818181818,11,7,36-45,36.7,Male,West Bengal,T30,0.6363636363636364,Aggressive
INV004018,1142387,163198.14285714287,7,5,56+,47.9,Male,Punjab,T30,0.7142857142857143,Balanced
INV004019,783745,97968.125,8,5,26-35,20.9,Male,Tamil Nadu,T30,0.625,Aggressive
INV004020,417,417.0,1,1,18-25,7.6,Male,Rajasthan,T30,1.0,Conservative
INV004021,27282,27282.0,1,1,36-45,33.8,Male,Uttar Pradesh,B30,1.0,Balanced
INV004022,495790,165263.33333333334,3,1,36-45,21.9,Male,Maharashtra,B30,0.3333333333333333,Aggressive
INV004023,135403,13540.3,10,10,46-55,69.6,Male,Tamil Nadu,T30,1.0,Conservative
INV004024,1619728,134977.33333333334,12,5,36-45,23.1,Male,Telangana,T30,0.4166666666666667,Aggressive
INV004025,657220,109536.66666666667,6,3,56+,18.7,Male,Gujarat,T30,0.5,Balanced
INV004026,91979,13139.857142857143,7,5,26-35,8.3,Female,Haryana,B30,0.7142857142857143,Conservative
INV004027,880836,220209.0,4,2,26-35,8.7,Male,Punjab,B30,0.5,Balanced
INV004028,1419221,141922.1,10,5,18-25,3.3,Male,Rajasthan,T30,0.5,Balanced
INV004029,10542,10542.0,1,1,36-45,31.9,Male,Tamil Nadu,B30,1.0,Balanced
INV004030,978260,122282.5,8,5,18-25,4.4,Female,Uttar Pradesh,T30,0.625,Balanced
INV004031,13703,6851.5,2,2,36-45,27.5,Male,Gujarat,T30,1.0,Conservative
INV004032,790132,98766.5,8,4,46-55,55.5,Male,West Bengal,T30,0.5,Balanced
INV004033,1814603,201622.55555555556,9,3,36-45,56.1,Male,West Bengal,T30,0.3333333333333333,Aggressive
INV004034,341077,170538.5,2,1,46-55,71.0,Male,Karnataka,B30,0.5,Balanced
INV004035,373062,93265.5,4,3,26-35,12.2,Male,Gujarat,T30,0.75,Balanced
INV004036,965414,160902.33333333334,6,1,56+,51.7,Female,Uttar Pradesh,B30,0.16666666666666666,Aggressive
INV004037,896166,112020.75,8,6,26-35,20.8,Male,Gujarat,T30,0.75,Balanced
INV004038,1221885,101823.75,12,7,26-35,24.6,Female,Gujarat,T30,0.5833333333333334,Aggressive
INV004039,32828,16414.0,2,2,46-55,89.7,Female,Gujarat,T30,1.0,Conservative
INV004040,505628,72232.57142857143,7,4,36-45,54.3,Male,Gujarat,T30,0.5714285714285714,Aggressive
INV004041,545038,136259.5,4,2,36-45,51.1,Male,Telangana,T30,0.5,Aggressive
INV004042,864780,216195.0,4,1,36-45,36.0,Male,Madhya Pradesh,B30,0.25,Aggressive
INV004043,587188,117437.6,5,3,36-45,39.5,Female,Punjab,B30,0.6,Aggressive
INV004044,763173,127195.5,6,3,46-55,82.3,Male,Rajasthan,T30,0.5,Balanced
INV004045,273575,39082.142857142855,7,5,18-25,4.2,Male,Madhya Pradesh,T30,0.7142857142857143,Conservative
INV004046,36574,12191.333333333334,3,3,36-45,53.6,Male,Madhya Pradesh,T30,1.0,Balanced
INV004047,250537,125268.5,2,1,26-35,15.0,Male,Madhya Pradesh,T30,0.5,Balanced
INV004048,339114,169557.0,2,1,26-35,13.0,Male,Delhi,T30,0.5,Balanced
INV004049,1019101,92645.54545454546,11,6,36-45,31.1,Male,Gujarat,T30,0.5454545454545454,Aggressive
INV004050,732902,91612.75,8,4,26-35,15.5,Male,West Bengal,T30,0.5,Balanced
INV004051,1488118,148811.8,10,5,36-45,28.8,Female,Rajasthan,B30,0.5,Aggressive
INV004052,979750,139964.2857142857,7,3,26-35,15.5,Female,Uttar Pradesh,B30,0.42857142857142855,Balanced
INV004053,289741,144870.5,2,1,26-35,20.8,Male,Tamil Nadu,T30,0.5,Aggressive
INV004054,910752,227688.0,4,1,26-35,6.4,Female,Tamil Nadu,T30,0.25,Aggressive
INV004055,544,544.0,1,1,26-35,8.8,Male,Gujarat,T30,1.0,Conservative
INV004056,254924,63731.0,4,3,26-35,8.3,Male,Haryana,T30,0.75,Balanced
INV004057,158466,52822.0,3,1,26-35,9.9,Male,Rajasthan,T30,0.3333333333333333,Balanced
INV004058,342628,57104.666666666664,6,3,26-35,22.5,Male,Tamil Nadu,T30,0.5,Aggressive
INV004059,222209,74069.66666666667,3,2,26-35,17.0,Female,Maharashtra,T30,0.6666666666666666,Balanced
INV004060,200561,100280.5,2,1,46-55,19.2,Male,Delhi,T30,0.5,Balanced
INV004061,496037,124009.25,4,3,26-35,22.2,Male,Punjab,T30,0.75,Balanced
INV004062,592764,148191.0,4,2,36-45,39.9,Female,Delhi,T30,0.5,Aggressive
INV004063,1059126,88260.5,12,8,36-45,19.3,Male,Haryana,T30,0.6666666666666666,Balanced
INV004064,2485177,207098.08333333334,12,4,26-35,16.1,Male,Uttar Pradesh,T30,0.3333333333333333,Balanced
INV004065,1093927,273481.75,4,1,26-35,6.1,Male,Tamil Nadu,T30,0.25,Aggressive
INV004066,1438671,143867.1,10,7,46-55,30.8,Male,Gujarat,T30,0.7,Balanced
INV004067,583733,72966.625,8,4,26-35,8.5,Male,Delhi,T30,0.5,Balanced
INV004068,76846,25615.333333333332,3,2,46-55,63.0,Male,West Bengal,T30,0.6666666666666666,Balanced
INV004069,778768,86529.77777777778,9,6,26-35,21.8,Male,Delhi,T30,0.6666666666666666,Aggressive
INV004070,1046583,87215.25,12,7,26-35,13.8,Male,Maharashtra,T30,0.5833333333333334,Balanced
INV004071,726271,121045.16666666667,6,4,36-45,22.2,Female,Gujarat,T30,0.6666666666666666,Aggressive
INV004072,522978,261489.0,2,1,36-45,50.6,Male,Delhi,T30,0.5,Aggressive
INV004073,432216,61745.142857142855,7,5,46-55,32.6,Female,Gujarat,T30,0.7142857142857143,Balanced
INV004074,46757,15585.666666666666,3,3,46-55,85.0,Female,Gujarat,T30,1.0,Conservative
INV004075,520435,74347.85714285714,7,5,36-45,56.5,Male,Rajasthan,T30,0.7142857142857143,Balanced
INV004076,398551,66425.16666666667,6,5,26-35,15.7,Male,Madhya Pradesh,T30,0.8333333333333334,Balanced
INV004077,255753,63938.25,4,3,18-25,3.5,Female,Delhi,T30,0.75,Balanced
INV004078,1469459,163273.22222222222,9,4,18-25,3.8,Male,Delhi,T30,0.4444444444444444,Balanced
INV004079,1030788,103078.8,10,7,36-45,57.2,Female,Karnataka,T30,0.7,Aggressive
INV004080,1143023,142877.875,8,4,26-35,18.7,Female,Punjab,B30,0.5,Balanced
INV004081,549055,137263.75,4,3,46-55,43.8,Female,Karnataka,T30,0.75,Balanced
INV004082,423498,105874.5,4,3,56+,26.0,Male,Punjab,B30,0.75,Balanced
INV004083,150949,75474.5,2,1,18-25,7.8,Male,Maharashtra,T30,0.5,Aggressive
INV004084,643554,91936.28571428571,7,3,26-35,9.9,Male,Telangana,T30,0.42857142857142855,Balanced
INV004085,641929,64192.9,10,7,36-45,34.5,Female,Maharashtra,T30,0.7,Aggressive
INV004086,296646,148323.0,2,1,46-55,54.9,Male,Maharashtra,B30,0.5,Balanced
INV004087,352213,88053.25,4,0,18-25,5.5,Male,Uttar Pradesh,T30,0.0,Aggressive
INV004088,509501,169833.66666666666,3,1,36-45,26.8,Male,Tamil Nadu,T30,0.3333333333333333,Aggressive
INV004089,1214466,134940.66666666666,9,2,36-45,15.2,Female,Haryana,T30,0.2222222222222222,Aggressive
INV004090,382465,76493.0,5,3,36-45,28.6,Female,Tamil Nadu,B30,0.6,Aggressive
INV004091,988186,89835.09090909091,11,6,26-35,7.2,Male,Tamil Nadu,T30,0.5454545454545454,Balanced
INV004092,276524,138262.0,2,1,18-25,4.4,Female,Maharashtra,B30,0.5,Balanced
INV004093,21073,21073.0,1,1,36-45,23.6,Male,Punjab,B30,1.0,Balanced
INV004094,498658,62332.25,8,6,26-35,10.0,Female,Haryana,B30,0.75,Balanced
INV004095,236334,59083.5,4,2,26-35,14.6,Female,Karnataka,B30,0.5,Balanced
INV004096,1935335,175939.54545454544,11,5,36-45,57.1,Male,Tamil Nadu,B30,0.45454545454545453,Aggressive
INV004097,240082,60020.5,4,3,56+,52.9,Male,Gujarat,T30,0.75,Balanced
INV004098,660586,82573.25,8,6,26-35,11.3,Male,Delhi,T30,0.75,Balanced
INV004099,1065272,106527.2,10,6,26-35,22.6,Male,West Bengal,T30,0.6,Aggressive
INV004100,2016151,183286.45454545456,11,2,26-35,20.7,Male,Delhi,T30,0.18181818181818182,Aggressive
INV004101,791523,263841.0,3,1,46-55,44.6,Male,Telangana,T30,0.3333333333333333,Balanced
INV004102,779125,111303.57142857143,7,4,26-35,6.6,Female,Tamil Nadu,B30,0.5714285714285714,Balanced
INV004103,524457,174819.0,3,1,46-55,45.0,Male,Gujarat,T30,0.3333333333333333,Balanced
INV004104,1592553,176950.33333333334,9,5,26-35,10.5,Male,Tamil Nadu,B30,0.5555555555555556,Balanced
